x-axis,1,2,3
second,Volt,Volt,Volt
-4.085000E-03,+367.044E-06,+2.521819E-03,+2.393973777E+00
-4.080000E-03,+265.723E-06,+2.409409E-03,+2.423917408E+00
-4.075000E-03,+394.791E-06,+2.511873E-03,+2.451587011E+00
-4.070000E-03,+311.827E-06,+2.510872E-03,+2.484256453E+00
-4.065000E-03,+367.153E-06,+2.596820E-03,+2.514715072E+00
-4.060000E-03,+319.680E-06,+2.561671E-03,+2.545990166E+00
-4.055000E-03,+398.630E-06,+2.586193E-03,+2.572108260E+00
-4.050000E-03,+443.524E-06,+2.596169E-03,+2.600047798E+00
-4.045000E-03,+516.397E-06,+2.664765E-03,+2.629978909E+00
-4.040000E-03,+508.854E-06,+2.640539E-03,+2.659049339E+00
-4.035000E-03,+524.146E-06,+2.673977E-03,+2.688860976E+00
-4.030000E-03,+686.579E-06,+2.671122E-03,+2.719708635E+00
-4.025000E-03,+606.715E-06,+2.668155E-03,+2.749137331E+00
-4.020000E-03,+678.551E-06,+2.848680E-03,+2.777522977E+00
-4.015000E-03,+590.338E-06,+2.724357E-03,+2.810707693E+00
-4.010000E-03,+680.564E-06,+2.695842E-03,+2.841938606E+00
-4.005000E-03,+654.308E-06,+2.707555E-03,+2.870927361E+00
-4.000000E-03,+638.762E-06,+2.801190E-03,+2.898823306E+00
-3.995000E-03,+745.889E-06,+2.755085E-03,-2.935214062E+00
-3.990000E-03,+704.210E-06,+2.707778E-03,-3.002608898E+00
-3.985000E-03,+664.979E-06,+2.753706E-03,-2.976333787E+00
-3.980000E-03,+791.663E-06,+2.764010E-03,-2.949499946E+00
-3.975000E-03,+567.144E-06,+2.791517E-03,-2.921936853E+00
-3.970000E-03,+638.355E-06,+2.788856E-03,-2.895089876E+00
-3.965000E-03,+700.477E-06,+2.720363E-03,-2.864826411E+00
-3.960000E-03,+596.412E-06,+2.644281E-03,-2.833683111E+00
-3.955000E-03,+431.748E-06,+2.702228E-03,-2.804047288E+00
-3.950000E-03,+448.302E-06,+2.688630E-03,-2.778500800E+00
-3.945000E-03,+485.537E-06,+2.649557E-03,-2.747916788E+00
-3.940000E-03,+475.382E-06,+2.642157E-03,-2.716830100E+00
-3.935000E-03,+523.955E-06,+2.759762E-03,-2.686911385E+00
-3.930000E-03,+453.366E-06,+2.715711E-03,-2.655893915E+00
-3.925000E-03,+315.897E-06,+2.627325E-03,-2.624794975E+00
-3.920000E-03,+423.096E-06,+2.620230E-03,-2.595781090E+00
-3.915000E-03,+349.809E-06,+2.516138E-03,-2.567646350E+00
-3.910000E-03,+336.649E-06,+2.509414E-03,-2.539260981E+00
-3.905000E-03,+264.466E-06,+2.513472E-03,-2.509775947E+00
-3.900000E-03,+109.601E-06,+2.434357E-03,-2.476364990E+00
-3.895000E-03,+52.951E-06,+2.292649E-03,-2.448764525E+00
-3.890000E-03,+137.981E-06,+2.408059E-03,-2.419336171E+00
-3.885000E-03,+262.801E-06,+2.456995E-03,-2.386654178E+00
-3.880000E-03,+189.231E-06,+2.448532E-03,-2.356509702E+00
-3.875000E-03,+156.976E-06,+2.487125E-03,-2.327935317E+00
-3.870000E-03,+87.851E-06,+2.462547E-03,-2.296446683E+00
-3.865000E-03,+53.983E-06,+2.298478E-03,-2.265661744E+00
-3.860000E-03,+250.899E-06,+2.370091E-03,-2.235140295E+00
-3.855000E-03,+328.916E-06,+2.574986E-03,-2.206993085E+00
-3.850000E-03,+262.249E-06,+2.503456E-03,-2.177684079E+00
-3.845000E-03,+212.845E-06,+2.426891E-03,-2.148513554E+00
-3.840000E-03,+338.910E-06,+2.488059E-03,-2.117558285E+00
-3.835000E-03,+369.980E-06,+2.509157E-03,-2.086094801E+00
-3.830000E-03,+473.121E-06,+2.555916E-03,-2.057872683E+00
-3.825000E-03,+409.740E-06,+2.565771E-03,-2.027056118E+00
-3.820000E-03,+256.063E-06,+2.599860E-03,-1.995680486E+00
-3.815000E-03,+422.858E-06,+2.595166E-03,-1.968142633E+00
-3.810000E-03,+444.892E-06,+2.655192E-03,-1.938714443E+00
-3.805000E-03,+485.692E-06,+2.683001E-03,-1.909367683E+00
-3.800000E-03,+553.085E-06,+2.639883E-03,-1.879913907E+00
-3.795000E-03,+566.450E-06,+2.584635E-03,-1.850479321E+00
-3.790000E-03,+485.630E-06,+2.588755E-03,-1.821019705E+00
-3.785000E-03,+452.435E-06,+2.591044E-03,-1.789128810E+00
-3.780000E-03,+429.879E-06,+2.596900E-03,-1.756848489E+00
-3.775000E-03,+654.074E-06,+2.669907E-03,-1.727558496E+00
-3.770000E-03,+571.407E-06,+2.571622E-03,-1.699443104E+00
-3.765000E-03,+658.885E-06,+2.631443E-03,-1.669229484E+00
-3.760000E-03,+637.423E-06,+2.657456E-03,-1.639040656E+00
-3.755000E-03,+787.081E-06,+2.738954E-03,-1.609273062E+00
-3.750000E-03,+689.634E-06,+2.601440E-03,-1.576993099E+00
-3.745000E-03,+431.846E-06,+2.543231E-03,-1.547056030E+00
-3.740000E-03,+458.948E-06,+2.581095E-03,-1.518148796E+00
-3.735000E-03,+519.716E-06,+2.570942E-03,-1.490699115E+00
-3.730000E-03,+500.820E-06,+2.625543E-03,-1.457960442E+00
-3.725000E-03,+595.039E-06,+2.723305E-03,-1.425799781E+00
-3.720000E-03,+433.198E-06,+2.539224E-03,-1.395284479E+00
-3.715000E-03,+283.273E-06,+2.454483E-03,-1.365881357E+00
-3.710000E-03,+487.951E-06,+2.646831E-03,-1.338287331E+00
-3.705000E-03,+407.558E-06,+2.602972E-03,-1.308343685E+00
-3.700000E-03,+306.978E-06,+2.484233E-03,-1.279097224E+00
-3.695000E-03,+257.791E-06,+2.545721E-03,-1.250127445E+00
-3.690000E-03,+86.554E-06,+2.531639E-03,-1.218651386E+00
-3.685000E-03,+263.267E-06,+2.552228E-03,-1.187545828E+00
-3.680000E-03,+225.407E-06,+2.476618E-03,-1.158676248E+00
-3.675000E-03,+229.829E-06,+2.489381E-03,-1.126553255E+00
-3.670000E-03,+329.867E-06,+2.493880E-03,-1.096672776E+00
-3.665000E-03,+158.635E-06,+2.436168E-03,-1.065950488E+00
-3.660000E-03,+299.099E-06,+2.470339E-03,-1.035793216E+00
-3.655000E-03,+364.978E-06,+2.345639E-03,-1.008821005E+00
-3.650000E-03,+365.126E-06,+2.412257E-03,-977.746932E-03
-3.645000E-03,+551.426E-06,+2.505266E-03,-946.854890E-03
-3.640000E-03,+460.187E-06,+2.460335E-03,-917.080728E-03
-3.635000E-03,+434.500E-06,+2.420871E-03,-886.251761E-03
-3.630000E-03,+511.622E-06,+2.404282E-03,-857.005763E-03
-3.625000E-03,+421.415E-06,+2.384107E-03,-826.678967E-03
-3.620000E-03,+386.746E-06,+2.411574E-03,-794.844552E-03
-3.615000E-03,+382.867E-06,+2.416222E-03,-767.319635E-03
-3.610000E-03,+359.912E-06,+2.415836E-03,-734.907704E-03
-3.605000E-03,+347.440E-06,+2.393530E-03,-704.844913E-03
-3.600000E-03,+358.107E-06,+2.444786E-03,-673.349583E-03
-3.595000E-03,+273.969E-06,+2.375998E-03,-643.826883E-03
-3.590000E-03,+379.539E-06,+2.433711E-03,-613.865110E-03
-3.585000E-03,+254.006E-06,+2.411741E-03,-584.549398E-03
-3.580000E-03,+296.868E-06,+2.447076E-03,-554.254140E-03
-3.575000E-03,+475.829E-06,+2.493909E-03,-524.668763E-03
-3.570000E-03,+381.742E-06,+2.462472E-03,-494.581039E-03
-3.565000E-03,+290.636E-06,+2.437524E-03,-463.595020E-03
-3.560000E-03,+169.651E-06,+2.412015E-03,-436.509145E-03
-3.555000E-03,+310.617E-06,+2.358172E-03,-406.333372E-03
-3.550000E-03,+79.712E-06,+2.325580E-03,-374.480492E-03
-3.545000E-03,+48.970E-06,+2.394155E-03,-342.935374E-03
-3.540000E-03,+348.808E-06,+2.492812E-03,-314.794273E-03
-3.535000E-03,+300.153E-06,+2.493930E-03,-285.246501E-03
-3.530000E-03,+247.475E-06,+2.488582E-03,-253.462945E-03
-3.525000E-03,+184.247E-06,+2.470168E-03,-222.187559E-03
-3.520000E-03,+384.301E-06,+2.613902E-03,-189.693550E-03
-3.515000E-03,+175.805E-06,+2.544539E-03,-162.162710E-03
-3.510000E-03,+211.557E-06,+2.566770E-03,-134.863826E-03
-3.505000E-03,+266.564E-06,+2.538484E-03,-104.844546E-03
-3.500000E-03,+374.924E-06,+2.669910E-03,-76.678625E-03
-3.495000E-03,+408.888E-06,+2.683375E-03,-47.344798E-03
-3.490000E-03,+376.381E-06,+2.701577E-03,-18.016991E-03
-3.485000E-03,+312.571E-06,+2.674715E-03,+7.423032E-03
-3.480000E-03,+517.204E-06,+2.762728E-03,+35.117585E-03
-3.475000E-03,+568.658E-06,+2.796919E-03,+65.720663E-03
-3.470000E-03,+383.669E-06,+2.645112E-03,+98.691625E-03
-3.465000E-03,+300.431E-06,+2.658006E-03,+126.487092E-03
-3.460000E-03,+584.071E-06,+2.825293E-03,+154.470498E-03
-3.455000E-03,+524.801E-06,+2.832795E-03,+183.050844E-03
-3.450000E-03,+475.189E-06,+2.691266E-03,+211.418071E-03
-3.445000E-03,+508.331E-06,+2.681225E-03,+240.406799E-03
-3.440000E-03,+426.214E-06,+2.703301E-03,+271.285990E-03
-3.435000E-03,+549.425E-06,+2.768964E-03,+302.247110E-03
-3.430000E-03,+449.689E-06,+2.746138E-03,+333.114131E-03
-3.425000E-03,+506.229E-06,+2.725193E-03,+361.794919E-03
-3.420000E-03,+605.110E-06,+2.766874E-03,+392.768511E-03
-3.415000E-03,+348.771E-06,+2.748326E-03,+425.726844E-03
-3.410000E-03,+465.027E-06,+2.911269E-03,+453.880452E-03
-3.405000E-03,+490.915E-06,+2.829126E-03,+487.800209E-03
-3.400000E-03,+441.667E-06,+2.752202E-03,+517.228143E-03
-3.395000E-03,+495.508E-06,+2.777729E-03,+546.888858E-03
-3.390000E-03,+582.556E-06,+2.824102E-03,+577.046270E-03
-3.385000E-03,+616.233E-06,+2.808462E-03,+607.887890E-03
-3.380000E-03,+415.928E-06,+2.766243E-03,+634.627344E-03
-3.375000E-03,+525.053E-06,+2.778573E-03,+663.114030E-03
-3.370000E-03,+565.833E-06,+2.741701E-03,+693.767427E-03
-3.365000E-03,+738.965E-06,+2.879408E-03,+724.257287E-03
-3.360000E-03,+634.997E-06,+2.884035E-03,+754.345105E-03
-3.355000E-03,+693.593E-06,+2.925069E-03,+785.620044E-03
-3.350000E-03,+608.844E-06,+2.845525E-03,+811.763614E-03
-3.345000E-03,+726.784E-06,+2.847546E-03,+841.895816E-03
-3.340000E-03,+710.515E-06,+2.843004E-03,+874.420403E-03
-3.335000E-03,+873.365E-06,+2.971904E-03,+905.708159E-03
-3.330000E-03,+686.262E-06,+2.889104E-03,+935.312725E-03
-3.325000E-03,+682.853E-06,+2.816640E-03,+965.501269E-03
-3.320000E-03,+754.146E-06,+2.801351E-03,+994.124933E-03
-3.315000E-03,+694.009E-06,+2.886624E-03,+1.024791253E+00
-3.310000E-03,+737.876E-06,+2.940975E-03,+1.058465979E+00
-3.305000E-03,+833.182E-06,+2.874606E-03,+1.082931574E+00
-3.300000E-03,+590.882E-06,+2.706332E-03,+1.113679294E+00
-3.295000E-03,+663.479E-06,+2.727206E-03,+1.144112814E+00
-3.290000E-03,+858.017E-06,+2.871185E-03,+1.171883018E+00
-3.285000E-03,+944.253E-06,+2.973127E-03,+1.201801365E+00
-3.280000E-03,+501.590E-06,+2.618420E-03,+1.234709628E+00
-3.275000E-03,+523.311E-06,+2.581851E-03,+1.265657892E+00
-3.270000E-03,+741.808E-06,+2.765350E-03,+1.292486153E+00
-3.265000E-03,+655.406E-06,+2.833708E-03,+1.327027749E+00
-3.260000E-03,+576.282E-06,+2.740300E-03,+1.359301322E+00
-3.255000E-03,+730.916E-06,+2.719240E-03,+1.388917689E+00
-3.250000E-03,+594.782E-06,+2.692526E-03,+1.416883057E+00
-3.245000E-03,+489.544E-06,+2.771755E-03,+1.444364116E+00
-3.240000E-03,+792.710E-06,+2.827295E-03,+1.475130248E+00
-3.235000E-03,+583.256E-06,+2.677360E-03,+1.506235984E+00
-3.230000E-03,+688.352E-06,+2.735600E-03,+1.534615454E+00
-3.225000E-03,+607.095E-06,+2.698180E-03,+1.563522391E+00
-3.220000E-03,+558.772E-06,+2.812706E-03,+1.594294837E+00
-3.215000E-03,+769.849E-06,+2.885642E-03,+1.622913138E+00
-3.210000E-03,+761.139E-06,+2.871216E-03,+1.653359260E+00
-3.205000E-03,+659.385E-06,+2.778853E-03,+1.684225926E+00
-3.200000E-03,+460.240E-06,+2.830974E-03,+1.715846464E+00
-3.195000E-03,+646.441E-06,+2.902166E-03,+1.744778594E+00
-3.190000E-03,+593.249E-06,+2.935730E-03,+1.773309203E+00
-3.185000E-03,+540.906E-06,+2.981944E-03,+1.802768552E+00
-3.180000E-03,+508.813E-06,+2.928798E-03,+1.834784853E+00
-3.175000E-03,+539.284E-06,+2.855216E-03,+1.863993646E+00
-3.170000E-03,+693.026E-06,+2.982054E-03,+1.893290204E+00
-3.165000E-03,+719.596E-06,+3.050741E-03,+1.921619107E+00
-3.160000E-03,+642.491E-06,+2.961489E-03,+1.952184189E+00
-3.155000E-03,+759.755E-06,+2.974343E-03,+1.979822917E+00
