x-axis,1,2,3,F1
-3.436560E-03,-107.450E-06,+3.062425E-03,+316.284544E-03,-35.189305E-03
-3.431565E-03,-87.324E-06,+3.097576E-03,+345.021981E-03,-28.302098E-03
-3.426570E-03,-150.942E-06,+3.162726E-03,+376.190323E-03,-47.801610E-03
-3.421575E-03,-138.128E-06,+3.188631E-03,+407.459166E-03,-43.472996E-03
-3.416580E-03,-17.048E-06,+3.238053E-03,+437.804644E-03,-5.391942E-03
-3.411585E-03,-85.641E-06,+3.149988E-03,+472.258161E-03,-27.264500E-03
-3.406590E-03,-150.641E-06,+3.222349E-03,+500.210422E-03,-46.837254E-03
-3.401595E-03,-126.646E-06,+3.220163E-03,+528.099869E-03,-39.434910E-03
-3.396600E-03,-45.917E-06,+3.270415E-03,+560.380019E-03,-14.139500E-03
-3.391605E-03,+66.922E-06,+3.245088E-03,+591.560923E-03,+20.530910E-03
-3.386610E-03,-66.847E-06,+3.205440E-03,+616.146350E-03,-20.931492E-03
-3.381615E-03,-115.188E-06,+3.165993E-03,+645.606149E-03,-36.483250E-03
-3.376620E-03,+60.817E-06,+3.264158E-03,+677.163937E-03,+18.558254E-03
-3.371625E-03,+25.314E-06,+3.314259E-03,+707.679013E-03,+7.576808E-03
-3.366630E-03,-74.661E-06,+3.312852E-03,+737.572228E-03,-22.623387E-03
-3.361635E-03,+11.671E-06,+3.209334E-03,+766.485545E-03,+3.587551E-03
-3.356640E-03,+25.339E-06,+3.276143E-03,+795.386298E-03,+7.647609E-03
-3.351645E-03,+113.932E-06,+3.292048E-03,+827.075996E-03,+34.507961E-03
-3.346650E-03,+147.299E-06,+3.216143E-03,+857.459162E-03,+45.735988E-03
-3.341655E-03,-6.771E-06,+3.190917E-03,+886.988056E-03,-2.220555E-03
-3.336660E-03,+111.319E-06,+3.357902E-03,+918.420216E-03,+33.045558E-03
-3.331665E-03,+216.068E-06,+3.364611E-03,+949.318457E-03,+64.151515E-03
-3.326670E-03,+165.339E-06,+3.337199E-03,+974.934035E-03,+49.471340E-03
-3.321675E-03,+206.470E-06,+3.400314E-03,+1.007647602E+00,+60.628566E-03
-3.316680E-03,+327.023E-06,+3.401973E-03,+1.041045843E+00,+96.046047E-03
-3.311685E-03,+290.817E-06,+3.383857E-03,+1.065310918E+00,+85.845851E-03
-3.306690E-03,+329.033E-06,+3.478153E-03,+1.094990566E+00,+94.551906E-03
-3.301695E-03,+250.163E-06,+3.391319E-03,+1.126008154E+00,+73.690090E-03
-3.296700E-03,+196.545E-06,+3.353706E-03,+1.155511922E+00,+58.492336E-03
-3.291705E-03,+346.545E-06,+3.469937E-03,+1.184971721E+00,+99.791164E-03
-3.286710E-03,+235.515E-06,+3.514359E-03,+1.217609912E+00,+66.951808E-03
-3.281715E-03,+36.495E-06,+3.408480E-03,+1.246341067E+00,+10.613918E-03
-3.276720E-03,+181.922E-06,+3.395892E-03,+1.275775740E+00,+53.521633E-03
-3.271725E-03,+110.992E-06,+3.360113E-03,+1.311290815E+00,+32.979640E-03
-3.266730E-03,+86.721E-06,+3.309234E-03,+1.342176493E+00,+26.087551E-03
-3.261735E-03,+85.942E-06,+3.380993E-03,+1.369155136E+00,+25.311183E-03
-3.256740E-03,+155.364E-06,+3.394284E-03,+1.399795839E+00,+45.726222E-03
-3.251745E-03,+46.947E-06,+3.215138E-03,+1.428413929E+00,+14.498195E-03
-3.246750E-03,+38.505E-06,+3.112626E-03,+1.456422723E+00,+12.276515E-03
-3.241755E-03,+14.560E-06,+3.210666E-03,+1.487741818E+00,+4.490871E-03
-3.236760E-03,-239E-09,+3.226470E-03,+1.517722974E+00,-140.477E-06
-3.231765E-03,-56.269E-06,+3.232475E-03,+1.545876240E+00,-17.491551E-03
-3.226770E-03,+41.997E-06,+3.186746E-03,+1.575015687E+00,+13.116359E-03
-3.221775E-03,+41.771E-06,+3.192023E-03,+1.604977998E+00,+12.996730E-03
-3.216780E-03,-78.832E-06,+3.101772E-03,+1.636240560E+00,-25.521336E-03
-3.211785E-03,+41.972E-06,+3.261143E-03,+1.666441565E+00,+12.777004E-03
-3.206790E-03,+35.339E-06,+3.242199E-03,+1.696793324E+00,+10.811672E-03
-3.201795E-03,-34.661E-06,+3.170314E-03,+1.726184027E+00,-11.034032E-03
-3.196800E-03,+52.952E-06,+3.222174E-03,+1.756516941E+00,+16.353664E-03
-3.191805E-03,+16.922E-06,+3.297576E-03,+1.784607393E+00,+5.054836E-03
-3.186810E-03,-98.028E-06,+3.138731E-03,+1.814776991E+00,-31.309910E-03
-3.181815E-03,-78.103E-06,+3.049359E-03,+1.845606136E+00,-25.692235E-03
-3.176820E-03,-139.862E-06,+3.147525E-03,+1.875750608E+00,-44.508153E-03
-3.171825E-03,-158.354E-06,+3.182098E-03,+1.902025733E+00,-49.869481E-03
-3.166830E-03,-100.867E-06,+3.130968E-03,+1.931724226E+00,-32.345067E-03
-3.161835E-03,-28.354E-06,+3.175013E-03,+1.961736788E+00,-8.988133E-03
-3.156840E-03,-86.922E-06,+3.174988E-03,+1.992578496E+00,-27.476903E-03
-3.151845E-03,-47.123E-06,+3.097978E-03,+2.018985531E+00,-15.291844E-03
-3.146850E-03,-34.736E-06,+3.224937E-03,+2.050109903E+00,-10.806981E-03
-3.141855E-03,-14.033E-06,+3.191294E-03,+2.083093571E+00,-4.493504E-03
-3.136860E-03,+1.143E-06,+3.035968E-03,+2.110549601E+00,+269.679E-06
-3.131865E-03,-19.560E-06,+3.048329E-03,+2.140756887E+00,-6.461278E-03
-3.126870E-03,-109.585E-06,+3.117349E-03,+2.174130002E+00,-35.257664E-03
-3.121875E-03,-18.028E-06,+3.211872E-03,+2.204224223E+00,-5.667821E-03
-3.116880E-03,+52.374E-06,+3.182751E-03,+2.230273217E+00,+16.368312E-03
-3.111885E-03,-31.947E-06,+3.148329E-03,+2.260336031E+00,-10.255223E-03
-3.106890E-03,-125.691E-06,+3.239359E-03,+2.290568443E+00,-38.900242E-03
-3.101895E-03,-189.083E-06,+3.129158E-03,+2.323658895E+00,-60.523778E-03
-3.096900E-03,-46.168E-06,+3.209862E-03,+2.350643819E+00,-14.481297E-03
-3.091905E-03,+45.490E-06,+3.373279E-03,+2.379506884E+00,+13.394679E-03
-3.086910E-03,-143.882E-06,+3.199083E-03,+2.410323467E+00,-45.091649E-03
-3.081915E-03,-35.038E-06,+3.236571E-03,+2.439808391E+00,-10.909520E-03
-3.076920E-03,-23.279E-06,+3.255465E-03,+2.471064672E+00,-7.264500E-03
-3.071925E-03,-119.912E-06,+3.182224E-03,+2.501931506E+00,-37.772313E-03
-3.066930E-03,+31.319E-06,+3.251319E-03,+2.531271958E+00,+9.539699E-03
-3.061935E-03,+98.555E-06,+3.357048E-03,+2.559714169E+00,+29.278468E-03
-3.056940E-03,-30.842E-06,+3.252098E-03,+2.584613666E+00,-9.581395E-03
-3.051945E-03,+34.033E-06,+3.230842E-03,+2.615800851E+00,+10.469875E-03
-3.046950E-03,-64.008E-06,+3.210490E-03,+2.647126228E+00,-20.011082E-03
-3.041955E-03,-184.158E-06,+3.245339E-03,+2.676893816E+00,-56.849461E-03
-3.036960E-03,-141.847E-06,+3.209535E-03,+2.704739293E+00,-44.281102E-03
-3.031965E-03,-46.696E-06,+3.203505E-03,+2.734990549E+00,-14.676610E-03
-3.026970E-03,-62.751E-06,+3.229988E-03,+2.765744317E+00,-19.493504E-03
-3.021975E-03,-125.440E-06,+3.156973E-03,+2.799544568E+00,-39.847508E-03
-3.016980E-03,-142.902E-06,+3.164586E-03,+2.827339794E+00,-45.245457E-03
-3.011985E-03,-126.998E-06,+3.128329E-03,+2.855882507E+00,-40.662938E-03
-3.006990E-03,-168.053E-06,+3.061068E-03,+2.886761904E+00,-54.984227E-03
-3.001995E-03,-185.138E-06,+2.972500E-03,+2.656912660E+00,-62.376805E-03
-2.997000E-03,-51.947E-06,+3.029083E-03,-3.018451601E+00,-17.264500E-03
-2.992005E-03,-169.560E-06,+3.091721E-03,-2.992069692E+00,-54.947606E-03
-2.987010E-03,-114.736E-06,+3.113706E-03,-2.968960395E+00,-36.922703E-03
-2.982015E-03,-162.374E-06,+3.037576E-03,-2.939896325E+00,-53.546239E-03
-2.977020E-03,-196.646E-06,+2.999837E-03,-2.911428989E+00,-65.621434E-03
-2.972025E-03,-288.505E-06,+2.997425E-03,-2.883275723E+00,-96.341649E-03
-2.967030E-03,-293.455E-06,+3.050942E-03,-2.853137532E+00,-96.285496E-03
-2.962035E-03,-254.937E-06,+3.035666E-03,-2.822276980E+00,-84.068699E-03
-2.957040E-03,-298.178E-06,+2.890917E-03,-2.796893814E+00,-103.216649E-03
-2.952045E-03,-360.666E-06,+2.905641E-03,-2.767879995E+00,-124.251805E-03
-2.947050E-03,-319.410E-06,+3.016018E-03,-2.736290800E+00,-106.021824E-03
-2.942055E-03,-485.088E-06,+2.940063E-03,-2.704418941E+00,-165.101414E-03
-2.937060E-03,-405.892E-06,+2.924184E-03,-2.675021956E+00,-138.917332E-03
-2.932065E-03,-377.877E-06,+2.962174E-03,-2.644619947E+00,-127.655125E-03
-2.927070E-03,-383.781E-06,+3.028606E-03,-2.615480500E+00,-126.825047E-03
-2.922075E-03,-460.113E-06,+3.026696E-03,-2.585819696E+00,-152.139989E-03
-2.917080E-03,-482.400E-06,+2.999334E-03,-2.559211656E+00,-160.948582E-03
-2.912085E-03,-514.962E-06,+2.956822E-03,-2.529689043E+00,-174.239598E-03
-2.907090E-03,-493.882E-06,+2.974736E-03,-2.496045828E+00,-166.107274E-03
-2.902095E-03,-458.178E-06,+2.961169E-03,-2.467459144E+00,-154.810887E-03
-2.897100E-03,-415.892E-06,+3.053706E-03,-2.438677738E+00,-136.295262E-03
-2.892105E-03,-436.671E-06,+2.979761E-03,-2.407245577E+00,-146.624852E-03
-2.887110E-03,-442.249E-06,+2.961143E-03,-2.376140050E+00,-149.439793E-03
-2.882115E-03,-516.445E-06,+3.014435E-03,-2.346975477E+00,-171.449071E-03
-2.877120E-03,-454.912E-06,+2.947048E-03,-2.315336030E+00,-154.473973E-03
-2.872125E-03,-457.726E-06,+2.894033E-03,-2.286353619E+00,-158.255711E-03
-2.867130E-03,-374.912E-06,+2.998555E-03,-2.255348594E+00,-125.128270E-03
-2.862135E-03,-611.872E-06,+2.922626E-03,-2.226039549E+00,-209.491063E-03
-2.857140E-03,-617.173E-06,+2.953581E-03,-2.197923971E+00,-209.056492E-03
-2.852145E-03,-480.088E-06,+2.843405E-03,-2.169569700E+00,-168.953953E-03
-2.847150E-03,-468.279E-06,+2.835490E-03,-2.136981761E+00,-165.250340E-03
-2.842155E-03,-455.992E-06,+2.870766E-03,-2.105750606E+00,-158.944188E-03
-2.837160E-03,-514.912E-06,+2.869284E-03,-2.078420204E+00,-179.571629E-03
-2.832165E-03,-517.349E-06,+2.851244E-03,-2.048319702E+00,-181.563817E-03
-2.827170E-03,-546.420E-06,+2.844359E-03,-2.016535782E+00,-192.203465E-03
-2.822175E-03,-537.877E-06,+2.742400E-03,-1.988457893E+00,-196.256199E-03
-2.817180E-03,-479.259E-06,+2.830867E-03,-1.959795833E+00,-169.400731E-03
-2.812185E-03,-547.601E-06,+2.833530E-03,-1.930493070E+00,-193.358250E-03
-2.807190E-03,-663.028E-06,+2.820892E-03,-1.899676487E+00,-235.167332E-03
-2.802195E-03,-645.716E-06,+2.760013E-03,-1.869532015E+00,-234.166356E-03
-2.797200E-03,-748.807E-06,+2.727952E-03,-1.842509402E+00,-274.600926E-03
-2.792205E-03,-778.781E-06,+2.690993E-03,-1.809733021E+00,-289.513035E-03
-2.787210E-03,-771.470E-06,+2.760390E-03,-1.776661413E+00,-279.588719E-03
-2.782215E-03,-595.641E-06,+2.860942E-03,-1.747214177E+00,-208.311864E-03
-2.777220E-03,-602.802E-06,+2.697827E-03,-1.720662670E+00,-223.556004E-03
-2.772225E-03,-584.862E-06,+2.679083E-03,-1.690153876E+00,-218.399754E-03
-2.767230E-03,-380.013E-06,+2.749535E-03,-1.658709153E+00,-138.287449E-03
-2.762235E-03,-438.631E-06,+2.814259E-03,-1.629117445E+00,-155.938817E-03
-2.757240E-03,-532.224E-06,+2.807500E-03,-1.597660159E+00,-189.683934E-03
-2.752245E-03,-373.229E-06,+2.755063E-03,-1.568062169E+00,-135.550633E-03
-2.747250E-03,-444.535E-06,+2.792274E-03,-1.537766943E+00,-159.293309E-03
-2.742255E-03,-377.575E-06,+2.864158E-03,-1.511510662E+00,-131.925145E-03
-2.737260E-03,-405.967E-06,+2.895741E-03,-1.479086039E+00,-140.323582E-03
-2.732265E-03,-460.264E-06,+2.856646E-03,-1.447107397E+00,-161.231785E-03
-2.727270E-03,-359.560E-06,+2.927073E-03,-1.415694080E+00,-122.940770E-03
-2.722275E-03,-375.314E-06,+2.915264E-03,-1.386636292E+00,-128.812352E-03
-2.717280E-03,-432.475E-06,+2.992802E-03,-1.360021970E+00,-144.610692E-03
-2.712285E-03,-297.299E-06,+3.056495E-03,-1.329406393E+00,-97.384129E-03
-2.707290E-03,-443.178E-06,+2.895741E-03,-1.299676494E+00,-153.258153E-03
-2.702295E-03,-326.570E-06,+3.030565E-03,-1.271309660E+00,-107.813817E-03
-2.697300E-03,-349.309E-06,+3.068279E-03,-1.240028253E+00,-113.956395E-03
-2.692305E-03,-275.440E-06,+3.060666E-03,-1.208878756E+00,-90.089207E-03
-2.687310E-03,-345.967E-06,+2.933706E-03,-1.179048354E+00,-118.031102E-03
-2.682315E-03,-342.148E-06,+2.886470E-03,-1.147138807E+00,-118.626805E-03
-2.677320E-03,-284.435E-06,+3.013731E-03,-1.118451621E+00,-94.522801E-03
-2.672325E-03,-303.832E-06,+3.042274E-03,-1.087075993E+00,-99.967137E-03
-2.667330E-03,-347.626E-06,+2.960440E-03,-1.056366195E+00,-117.508641E-03
-2.662335E-03,-293.455E-06,+2.942349E-03,-1.029789562E+00,-99.801121E-03
-2.657340E-03,-236.495E-06,+3.005364E-03,-999.626246E-03,-78.756199E-03
-2.652345E-03,-320.741E-06,+3.006922E-03,-968.325995E-03,-106.790867E-03
-2.647350E-03,-410.867E-06,+2.833857E-03,-938.018206E-03,-145.096532E-03
-2.642355E-03,-349.083E-06,+2.929284E-03,-907.352377E-03,-119.278660E-03
-2.637360E-03,-417.626E-06,+2.927400E-03,-878.979262E-03,-142.847996E-03
-2.632365E-03,-382.274E-06,+2.893807E-03,-847.842328E-03,-132.244969E-03
-2.627370E-03,-434.460E-06,+2.918329E-03,-815.926499E-03,-148.995457E-03
-2.622375E-03,-251.068E-06,+3.012751E-03,-788.395092E-03,-83.426610E-03
-2.617380E-03,-339.736E-06,+3.035591E-03,-757.415193E-03,-112.003270E-03
-2.612385E-03,-297.802E-06,+3.054736E-03,-726.542078E-03,-97.577000E-03
-2.607390E-03,-338.555E-06,+3.029510E-03,-694.400118E-03,-111.837254E-03
-2.602395E-03,-267.877E-06,+3.038782E-03,-664.513184E-03,-88.233739E-03
-2.597400E-03,-270.791E-06,+2.987500E-03,-636.479265E-03,-90.750828E-03
-2.592405E-03,-340.917E-06,+3.025289E-03,-606.278260E-03,-112.782078E-03
-2.587410E-03,-156.118E-06,+2.996370E-03,-574.783285E-03,-52.181492E-03
-2.582415E-03,-174.535E-06,+3.043430E-03,-546.083537E-03,-57.425633E-03
-2.577420E-03,-256.520E-06,+2.969812E-03,-516.604894E-03,-86.522313E-03
-2.572425E-03,-153.204E-06,+3.004209E-03,-485.882532E-03,-51.090184E-03
-2.567430E-03,-208.480E-06,+2.991420E-03,-456.661427E-03,-69.784032E-03
-2.562435E-03,-199.937E-06,+3.031746E-03,-427.415196E-03,-66.021824E-03
-2.557440E-03,-146.621E-06,+3.066068E-03,-396.950373E-03,-47.899266E-03
-2.552445E-03,-177.073E-06,+2.976872E-03,-365.084795E-03,-59.591160E-03
-2.547450E-03,-249.309E-06,+2.934234E-03,-335.568464E-03,-85.050145E-03
-2.542455E-03,-161.922E-06,+2.973254E-03,-306.617459E-03,-54.632664E-03
-2.537460E-03,-75.992E-06,+3.009108E-03,-275.964193E-03,-25.377293E-03
-2.532465E-03,+21.897E-06,+3.030666E-03,-243.929017E-03,+7.137355E-03
-2.527470E-03,-156.445E-06,+3.073731E-03,-210.888817E-03,-50.970555E-03
-2.522475E-03,-218.405E-06,+2.906470E-03,-184.155149E-03,-75.321141E-03
-2.517480E-03,-219.636E-06,+2.890465E-03,-157.534546E-03,-76.139012E-03
-2.512485E-03,-29.560E-06,+3.053807E-03,-126.717963E-03,-9.796239E-03
-2.507490E-03,-61.847E-06,+3.073656E-03,-97.923994E-03,-20.211278E-03
-2.502495E-03,-105.967E-06,+2.930741E-03,-69.148869E-03,-36.273289E-03
-2.497500E-03,-126.068E-06,+2.936118E-03,-41.064698E-03,-43.021336E-03
-2.492505E-03,-85.465E-06,+3.033204E-03,-14.758166E-03,-28.233739E-03
-2.487510E-03,-77.324E-06,+3.026018E-03,+11.799623E-03,-25.689793E-03
-2.482515E-03,-3.103E-06,+2.962123E-03,+42.867462E-03,-1.124364E-03
-2.477520E-03,-114.987E-06,+2.977199E-03,+75.832286E-03,-38.704930E-03
-2.472525E-03,+23.053E-06,+3.067148E-03,+103.690326E-03,+7.418117E-03
-2.467530E-03,-112.626E-06,+2.994033E-03,+131.359923E-03,-37.725926E-03
-2.462535E-03,-150.038E-06,+2.866068E-03,+160.028265E-03,-52.469578E-03
-2.457540E-03,-162.877E-06,+2.824636E-03,+189.086053E-03,-57.728367E-03
-2.452545E-03,-131.118E-06,+2.844234E-03,+218.344847E-03,-46.185399E-03
-2.447550E-03,-199.309E-06,+2.972048E-03,+248.162686E-03,-67.142430E-03
-2.442555E-03,-165.088E-06,+2.918756E-03,+279.299620E-03,-56.676121E-03
-2.437560E-03,-95.038E-06,+2.926420E-03,+310.235549E-03,-32.557469E-03
-2.432565E-03,-52.224E-06,+3.047375E-03,+338.464192E-03,-17.281590E-03
-2.427570E-03,-154.912E-06,+3.102199E-03,+369.462936E-03,-50.035496E-03
-2.422575E-03,-82.601E-06,+3.126194E-03,+402.339820E-03,-26.529637E-03
-2.417580E-03,-99.058E-06,+3.149058E-03,+431.661428E-03,-31.571141E-03
-2.412585E-03,-72.550E-06,+3.186746E-03,+465.342332E-03,-22.833348E-03
-2.407590E-03,-27.827E-06,+3.174133E-03,+494.148864E-03,-8.836766E-03
-2.402595E-03,-38.882E-06,+3.264611E-03,+523.388813E-03,-12.005711E-03
-2.397600E-03,+103.078E-06,+3.257475E-03,+554.381275E-03,+31.575832E-03
-2.392605E-03,-31.520E-06,+3.165741E-03,+585.323486E-03,-10.003758E-03
-2.387610E-03,+41.394E-06,+3.236370E-03,+611.297104E-03,+12.645168E-03
-2.382615E-03,+131.922E-06,+3.333731E-03,+640.323486E-03,+39.490871E-03
-2.377620E-03,+86.796E-06,+3.351319E-03,+670.851123E-03,+25.833644E-03
-2.372625E-03,+108.229E-06,+3.308606E-03,+701.240570E-03,+32.662258E-03
-2.367630E-03,+72.399E-06,+3.335591E-03,+731.152630E-03,+21.627101E-03
-2.362635E-03,+75.465E-06,+3.299661E-03,+762.195344E-03,+22.789211E-03
-2.357640E-03,+114.334E-06,+3.305289E-03,+789.192831E-03,+34.476222E-03
-2.352645E-03,+128.153E-06,+3.351671E-03,+819.996851E-03,+38.133449E-03
-2.347650E-03,+93.405E-06,+3.445415E-03,+851.429011E-03,+27.047023E-03
-2.342655E-03,-74.485E-06,+3.378581E-03,+882.540820E-03,-22.130223E-03
-2.337660E-03,+34.585E-06,+3.376545E-03,+912.597352E-03,+10.157375E-03
-2.332665E-03,-141.470E-06,+3.400641E-03,+942.635040E-03,-41.641942E-03
-2.327670E-03,-42.148E-06,+3.459510E-03,+969.795844E-03,-12.271824E-03
-2.322675E-03,-98.555E-06,+3.358857E-03,+1.001586045E+00,-29.398289E-03
-2.317680E-03,-145.063E-06,+3.236646E-03,+1.035851120E+00,-44.898778E-03
-2.312685E-03,-204.761E-06,+3.279661E-03,+1.059437803E+00,-62.528172E-03
-2.307690E-03,-159.334E-06,+3.318455E-03,+1.089638807E+00,-48.079930E-03
-2.302695E-03,-135.992E-06,+3.397952E-03,+1.120876244E+00,-40.084324E-03
-2.297700E-03,-325.691E-06,+3.195540E-03,+1.149136294E+00,-102.139989E-03
-2.292705E-03,-294.334E-06,+3.088832E-03,+1.178275741E+00,-95.389500E-03
-2.287710E-03,-167.550E-06,+3.199862E-03,+1.211265691E+00,-52.450047E-03
-2.282715E-03,-63.103E-06,+3.379988E-03,+1.242396343E+00,-18.724461E-03
-2.277720E-03,-178.555E-06,+3.355766E-03,+1.268872474E+00,-53.292332E-03
-2.272725E-03,-292.148E-06,+3.124184E-03,+1.304192825E+00,-93.619481E-03
-2.267730E-03,-237.173E-06,+3.076068E-03,+1.335807146E+00,-77.186375E-03
-2.262735E-03,-117.726E-06,+3.201194E-03,+1.365166443E+00,-36.842137E-03
-2.257740E-03,-115.590E-06,+3.273078E-03,+1.393866191E+00,-35.369969E-03
-2.252745E-03,-142.525E-06,+3.260917E-03,+1.421630010E+00,-43.824559E-03
-2.247750E-03,-287.500E-06,+3.091897E-03,+1.451083527E+00,-93.070164E-03
-2.242755E-03,-177.048E-06,+3.130515E-03,+1.482854884E+00,-56.649266E-03
-2.237760E-03,-141.721E-06,+3.319108E-03,+1.511554632E+00,-42.879735E-03
-2.232765E-03,-17.173E-06,+3.440766E-03,+1.539418953E+00,-5.052586E-03
-2.227770E-03,-97.500E-06,+3.312550E-03,+1.569864933E+00,-29.569188E-03
-2.222775E-03,-321.545E-06,+3.145289E-03,+1.599356139E+00,-102.347508E-03
-2.217780E-03,-131.972E-06,+3.263782E-03,+1.629513174E+00,-40.494481E-03
-2.212785E-03,-34.284E-06,+3.423656E-03,+1.659959153E+00,-10.108739E-03
-2.207790E-03,+26.470E-06,+3.491671E-03,+1.691523223E+00,+7.503566E-03
-2.202795E-03,-68.455E-06,+3.486545E-03,+1.721303374E+00,-19.703465E-03
-2.197800E-03,-122.173E-06,+3.318405E-03,+1.749701614E+00,-36.930028E-03
-2.192805E-03,-70.339E-06,+3.201847E-03,+1.778338549E+00,-22.025242E-03
-2.187810E-03,-69.636E-06,+3.312148E-03,+1.809965433E+00,-21.082860E-03
-2.182815E-03,-11.420E-06,+3.480993E-03,+1.840034528E+00,-3.375340E-03
-2.177820E-03,+9.761E-06,+3.364887E-03,+1.869475482E+00,+2.845363E-03
-2.172825E-03,-98.053E-06,+3.235993E-03,+1.896341060E+00,-30.387059E-03
-2.167830E-03,-61.646E-06,+3.278983E-03,+1.926906386E+00,-18.900242E-03
-2.162835E-03,-113E-09,+3.382626E-03,+1.955342316E+00,-130.711E-06
-2.157840E-03,-35.314E-06,+3.391646E-03,+1.986334778E+00,-10.499364E-03
-2.152845E-03,-100.188E-06,+3.297199E-03,+2.014274476E+00,-30.452977E-03
-2.147850E-03,-126.947E-06,+3.176947E-03,+2.044613672E+00,-40.055028E-03
-2.142855E-03,-117.550E-06,+3.135415E-03,+2.076831008E+00,-37.569676E-03
-2.137860E-03,-83.832E-06,+3.248606E-03,+2.104820957E+00,-25.887547E-03
-2.132865E-03,-151.294E-06,+3.163179E-03,+2.134230505E+00,-47.955418E-03
-2.127870E-03,-279.183E-06,+3.051294E-03,+2.168897590E+00,-91.583348E-03
-2.122875E-03,-270.540E-06,+3.085616E-03,+2.199199097E+00,-87.760106E-03
-2.117880E-03,-177.877E-06,+3.124083E-03,+2.223696584E+00,-57.027684E-03
-2.112885E-03,-372.400E-06,+3.022148E-03,+2.254726735E+00,-123.358250E-03
-2.107890E-03,-435.465E-06,+3.053782E-03,+2.285474222E+00,-142.664891E-03
-2.102895E-03,-398.505E-06,+3.049309E-03,+2.317270704E+00,-130.775242E-03
-2.097900E-03,-488.756E-06,+3.011370E-03,+2.344299598E+00,-162.393895E-03
-2.092905E-03,-375.339E-06,+3.041596E-03,+2.374261909E+00,-123.472996E-03
-2.087910E-03,-527.425E-06,+3.035666E-03,+2.405738040E+00,-173.858739E-03
-2.082915E-03,-595.364E-06,+2.894686E-03,+2.432785778E+00,-205.777684E-03
-2.077920E-03,-511.294E-06,+2.951545E-03,+2.464783265E+00,-173.326512E-03
-2.072925E-03,-580.339E-06,+2.937375E-03,+2.495838541E+00,-197.647801E-03
-2.067930E-03,-692.073E-06,+2.976244E-03,+2.526673968E+00,-232.638035E-03
-2.062935E-03,-720.163E-06,+2.928882E-03,+2.553495576E+00,-245.955907E-03
-2.057940E-03,-646.420E-06,+2.980163E-03,+2.579073465E+00,-217.000828E-03
-2.052945E-03,-644.334E-06,+2.910063E-03,+2.610587284E+00,-221.551610E-03
-2.047950E-03,-680.842E-06,+2.900942E-03,+2.641629997E+00,-234.830418E-03
-2.042955E-03,-544.083E-06,+2.952902E-03,+2.669877484E+00,-184.356785E-03
-2.037960E-03,-650.540E-06,+2.881118E-03,+2.699249343E+00,-225.875340E-03
-2.032965E-03,-651.445E-06,+2.909284E-03,+2.730260649E+00,-224.034520E-03
-2.027970E-03,-716.771E-06,+2.792450E-03,+2.759123714E+00,-256.790867E-03
-2.022975E-03,-489.887E-06,+2.858731E-03,+2.792446578E+00,-171.524754E-03
-2.017980E-03,-486.570E-06,+3.029234E-03,+2.821498085E+00,-160.702000E-03
-2.012985E-03,-615.063E-06,+2.943555E-03,+2.851322206E+00,-209.041844E-03
-2.007990E-03,-635.741E-06,+2.951219E-03,+2.880775723E+00,-215.518895E-03
-2.002995E-03,-512.048E-06,+2.883279E-03,+2.909745572E+00,-177.745457E-03
-1.998000E-03,-446.420E-06,+2.911621E-03,-3.023162656E+00,-153.433934E-03
-1.993005E-03,-367.601E-06,+2.999033E-03,-2.997798335E+00,-122.657567E-03
-1.988010E-03,-515.817E-06,+2.916495E-03,-2.973212908E+00,-176.988621E-03
-1.983015E-03,-486.872E-06,+2.931169E-03,-2.944965421E+00,-166.178074E-03
-1.978020E-03,-458.354E-06,+2.905641E-03,-2.918382506E+00,-157.826024E-03
-1.973025E-03,-413.505E-06,+2.922425E-03,-2.889086024E+00,-141.593114E-03
-1.968030E-03,-368.279E-06,+2.974686E-03,-2.857722959E+00,-123.910008E-03
-1.963035E-03,-406.520E-06,+2.972978E-03,-2.827980497E+00,-136.834813E-03
-1.958040E-03,-343.857E-06,+2.972349E-03,-2.803112407E+00,-115.772801E-03
-1.953045E-03,-465.741E-06,+2.856596E-03,-2.773011905E+00,-163.145848E-03
-1.948050E-03,-386.118E-06,+2.901947E-03,-2.741724217E+00,-133.170262E-03
-1.943055E-03,-406.771E-06,+2.934912E-03,-2.711190298E+00,-138.665867E-03
-1.938060E-03,-468.857E-06,+2.914284E-03,-2.682088539E+00,-161.002293E-03
-1.933065E-03,-299.183E-06,+2.902475E-03,-2.649959142E+00,-103.187352E-03
-1.928070E-03,-364.259E-06,+2.903581E-03,-2.619984268E+00,-125.531102E-03
-1.923075E-03,-390.138E-06,+2.903581E-03,-2.592415173E+00,-134.464207E-03
-1.918080E-03,-402.525E-06,+2.939711E-03,-2.564808390E+00,-137.032567E-03
-1.913085E-03,-228.781E-06,+3.042174E-03,-2.535047083E+00,-75.284520E-03
-1.908090E-03,-399.309E-06,+2.850339E-03,-2.501824722E+00,-140.267430E-03
-1.903095E-03,-497.299E-06,+2.870591E-03,-2.474343566E+00,-173.372899E-03
-1.898100E-03,-393.907E-06,+2.955339E-03,-2.445053366E+00,-133.377782E-03
-1.893105E-03,-547.475E-06,+2.912123E-03,-2.412371205E+00,-188.118992E-03
-1.888110E-03,-373.354E-06,+2.968053E-03,-2.381271959E+00,-125.870457E-03
-1.883115E-03,-403.028E-06,+2.914259E-03,-2.353740553E+00,-138.433934E-03
